-0.13270;-0.17079;761.11
-0.11111;-0.16629;800.00
0.61306;-0.74713;16.959
0.61608;-0.76622;8.4308
0.63125;-0.75377;8.4311
0.63439;-0.77302;0.0000
0.64945;-0.76041;0.0000
-0.19616;-0.039018;800.00
-0.20819;-0.048876;766.73
-0.22022;-0.058733;735.03
-0.19146;-0.057826;800.00
-0.20250;-0.067635;767.55
-0.42187;0.86951;16.963
-0.42026;0.88883;8.4331
-0.41866;0.90814;0.0000
-0.43793;0.88026;8.4325
-0.43638;0.89976;0.0000
-0.11236;-0.18193;766.77
-0.11360;-0.19756;735.07
-0.094153;-0.17645;800.00
-0.095071;-0.19117;767.54
-0.076537;-0.18478;800.00
0.64192;-0.72248;16.959
0.64568;-0.74145;8.4307
0.66036;-0.72840;8.4310
0.66425;-0.74751;0.0000
0.67880;-0.73432;0.0000
-0.20000;0.0000;800.00
-0.21506;-0.0076140;763.63
-0.23011;-0.015228;729.19
-0.19907;-0.019260;800.00
-0.21313;-0.027123;764.39
-0.38741;0.88541;16.962
-0.38505;0.90464;8.4326
-0.38268;0.92388;0.0000
-0.40303;0.89677;8.4320
-0.40072;0.91620;0.0000
-0.074794;-0.20296;761.06
-0.073051;-0.22114;724.29
-0.057825;-0.19146;800.00
-0.056034;-0.20865;761.66
-0.039018;-0.19616;800.00
0.66979;-0.69672;16.959
0.67429;-0.71552;8.4306
0.68845;-0.70192;8.4310
0.69309;-0.72086;0.0000
0.70711;-0.70711;0.0000
-0.19616;0.039018;800.00
-0.21104;0.034395;766.77
-0.22593;0.029772;735.11
-0.19907;0.019260;800.00
-0.21296;0.014886;767.59
-0.35235;0.89994;16.960
-0.34923;0.91906;8.4319
-0.34612;0.93819;0.0000
-0.36752;0.91191;8.4312
-0.36443;0.93123;0.0000
-0.024274;-0.23012;727.51
-0.012137;-0.21506;763.14
0.0000;-0.20000;800.00
-0.031646;-0.21314;762.95
-0.019260;-0.19907;800.00
0.69663;-0.66989;16.957
0.70187;-0.68850;8.4300
0.71548;-0.67434;8.4303
0.72085;-0.69309;0.0000
0.73432;-0.67880;0.0000
-0.18478;0.076537;800.00
-0.20190;0.075937;762.42
-0.21902;0.075338;727.02
-0.19146;0.057825;800.00
-0.20759;0.057178;763.32
-0.31675;0.91308;16.959
-0.31289;0.93207;8.4314
-0.30902;0.95106;0.0000
-0.33144;0.92563;8.4308
-0.32759;0.94482;0.0000
0.023405;-0.23060;726.69
0.031212;-0.21338;762.55
0.039018;-0.19616;800.00
0.011703;-0.21530;762.64
0.019260;-0.19907;800.00
0.72240;-0.64202;16.955
0.72836;-0.66041;8.4286
0.74140;-0.64573;8.4289
0.74751;-0.66425;0.0000
0.76041;-0.64945;0.0000
-0.16629;0.11111;800.00
-0.18182;0.11247;766.84
-0.19735;0.11384;735.23
-0.17645;0.094153;800.00
-0.19106;0.095186;767.64
-0.28067;0.92481;16.959
-0.27605;0.94363;8.4313
-0.27144;0.96246;0.0000
-0.29484;0.93793;8.4307
-0.29024;0.95695;0.0000
0.063940;-0.21398;745.16
0.070238;-0.19938;772.47
0.076537;-0.18478;800.00
0.051479;-0.20507;772.38
0.057826;-0.19146;800.00
0.74705;-0.61317;16.952
0.75373;-0.63131;8.4271
0.76618;-0.61613;8.4275
0.77302;-0.63439;0.0000
0.78532;-0.61909;0.0000
-0.14142;0.14142;800.00
-0.15801;0.14787;760.81
-0.17460;0.15433;724.01
-0.15463;0.12684;800.00
-0.17044;0.13272;761.70
-0.24414;0.93511;16.960
-0.23879;0.95374;8.4319
-0.23345;0.97237;0.0000
-0.25779;0.94878;8.4312
-0.25244;0.96761;0.0000
0.10285;-0.20391;734.04
0.10698;-0.18510;766.85
0.11111;-0.16629;800.00
0.089692;-0.19434;766.28
0.094153;-0.17645;800.00
0.77054;-0.58338;16.951
0.77793;-0.60124;8.4268
